id,nom,departement,ville,cp,type,no2_2017,pm10_2017,pm25_2017,geometry,nb_equipements_ville
0771618R,Collège les Maillettes,77,Moissy-Cramayel,77550,secondaire,23.910672830343245,18.14122395505466,11.066146455407145,"c(2.5878120512871, 48.6233662696154)",22
0771619S,Collège Charles Péguy,77,Verneuil-l'Étang,77390,secondaire,15.20685242176056,16.71074823619478,10.19355631828308,"c(2.83035891840895, 48.6472439071058)",4
0771620T,Collège Nicolas Fouquet,77,Mormant,77720,secondaire,13.222751379013062,16.356813867647112,9.977656440734863,"c(2.88154527026359, 48.6105657490539)",3
0771621U,Collège Honoré de Balzac,77,Nemours,77793,secondaire,7.725461479946971,14.367252004180544,8.767143572233616,"c(2.71464329753777, 48.2627912095953)",15
0771623W,Section d'enseignement général et professionnel adapté des quatre Arpents,77,Lagny-sur-Marne,77400,secondaire,21.454127693176265,18.878551141728792,11.51591603755951,"c(2.70974974547381, 48.8671200073102)",25
0771625Y,Ecole maternelle les Pyramides,77,Champs-sur-Marne,77420,primaire,34.2739762878418,21.940942648853643,13.628734815120698,"c(2.58459287278518, 48.8527286927311)",32
0771626Z,Ecole maternelle Bickart 2,77,Chelles,77500,primaire,30.17873160600662,20.414626811574067,12.554842467308044,"c(2.59049397894471, 48.8821866122518)",56
0771627A,Ecole maternelle Maryse Bastie,77,Claye-Souilly,77410,primaire,20.82596199512481,19.004810812245097,11.592934970855712,"c(2.6864712546497, 48.9384010899408)",14
0771628B,Ecole primaire Charles de Gaulle,77,Coulommiers,77120,primaire,9.089277296066284,15.967752371289798,9.740329055786132,"c(3.07906307282446, 48.806770253019)",17
0771629C,Ecole maternelle Jacques Monod,77,Dammarie-les-Lys,77190,primaire,19.927666831910614,16.68641993449991,10.179885833766312,"c(2.63562958930927, 48.5161247678135)",23
0771631E,Ecole maternelle la Ruche,77,Grisy-Suisnes,77166,primaire,20.57619993090629,17.96813057564247,10.960559633374212,"c(2.67083301161316, 48.686036399095)",2
0771632F,Ecole maternelle Alfred Binet,77,Meaux,77100,primaire,9.87908263206482,17.51881796806961,10.68647894859314,"c(2.91949788426131, 48.9522251766016)",63
0771633G,Ecole primaire Alfred Binet,77,Meaux,77100,primaire,9.904572105407716,17.524968266472186,10.690230655670169,"c(2.91795198405435, 48.952400380201)",63
0771635J,Ecole maternelle Noyer Perrot,77,Moissy-Cramayel,77550,primaire,23.76147811412812,18.10060186327417,11.04136697769165,"c(2.59539453085131, 48.6224225924236)",22
0771636K,Ecole primaire Noyer Perrot,77,Moissy-Cramayel,77550,primaire,23.77972095608711,18.109409124479964,11.046739416122437,"c(2.59502946185354, 48.6229601608208)",22
0771637L,Ecole maternelle Louis Pergaud,77,Montry,77450,primaire,14.50634790897369,17.901143534183852,10.92592769831419,"c(2.83314014244255, 48.8843624285418)",5
0771638M,Ecole maternelle Louis Mazet,77,Pontcarré,77135,primaire,21.21009104967117,18.56829281405917,11.326658577919009,"c(2.7059324381003, 48.7974059231101)",2
0771640P,Ecole primaire Pierre et Marie Curie,77,Roissy-en-Brie,77680,primaire,23.14997663974762,18.958389228214926,11.564617745876312,"c(2.66363910970875, 48.7938596585731)",21
0771641R,Ecole maternelle,77,Saint-Mard,77230,primaire,12.045248270034786,18.08955771176641,11.034630393981937,"c(2.69854221379525, 49.0375753873977)",3
0771644U,Ecole maternelle Clos Saint Jean,77,Saint-Pierre-lès-Nemours,77140,primaire,7.576132035255432,14.163818344683222,8.639929039478302,"c(2.68072246138711, 48.2706637418774)",6
0771645V,Ecole maternelle,77,Saint-Soupplets,77165,primaire,8.232567671537401,17.497518273053814,10.673485815525057,"c(2.80901112571118, 49.0408383620936)",4
0771646W,Ecole maternelle les Ormes,77,Savigny-le-Temple,77176,primaire,24.24359299898148,18.022894650795926,10.993965584039689,"c(2.56204217869873, 48.6059602935184)",33
0771647X,Ecole primaire les Ormes,77,Savigny-le-Temple,77176,primaire,24.241236724853515,18.01976830873093,10.992058515548706,"c(2.56214345543635, 48.6056899078058)",33
0771653D,Ecole maternelle Robert Lesourd,77,Bois-le-Roi,77590,primaire,14.883418822288514,15.477411617661987,9.441221469640734,"c(2.70220833078287, 48.4734145259381)",7
0771655F,Section d'enseignement professionnel du Lycée l'Arche Guedon,77,Torcy,77200,secondaire,27.6124233341217,20.13479845360976,12.336957165002822,"c(2.63500847027251, 48.8503731652847)",32
0771656G,Collège l'Arche Guédon,77,Torcy,77200,secondaire,26.128208826929324,19.538685763519595,11.919888425730168,"c(2.6349348581252, 48.8509602066668)",32
0771657H,Collège Anceau de Garlande,77,Roissy-en-Brie,77680,secondaire,25.657508912086488,19.698602664482284,12.05989740014076,"c(2.63697949696678, 48.7988514513494)",21
0771658J,Lycée polyvalent du Gué à Tresmes,77,Congis-sur-Thérouanne,77440,secondaire,7.743055915571752,16.914377108674536,10.317770304679872,"c(2.96575199302418, 49.0204904169021)",4
0771659K,Collège la Plaine des Glacis,77,La-Ferté-sous-Jouarre,77260,secondaire,9.31415361404419,15.779200550522033,9.625312604904174,"c(3.12889930494324, 48.93714026425)",16
0771660L,Section d'enseignement général et professionnel adapté la Plaine des Glacis,77,La-Ferté-sous-Jouarre,77260,secondaire,9.314310188293454,15.784820125560843,9.62874056816101,"c(3.12861393902666, 48.9371072983308)",16
0771661M,Collège Jean Campin,77,La-Ferté-Gaucher,77320,secondaire,9.208113439381124,15.017451292893604,9.158885558508338,"c(3.3039215632346, 48.7858170494566)",5
0771662N,Collège le Grand Parc,77,Cesson,77240,secondaire,22.717728608846663,17.19868366237166,10.50229673922062,"c(2.59417195026759, 48.5589020500397)",15
0771663P,Lycée général et technologique George Sand,77,Le-Mée-sur-Seine,77350,secondaire,21.331872700005768,16.96203804603449,10.34618321707472,"c(2.63750590577732, 48.5496910481542)",25
0771665S,Ecole maternelle la Pierrerie,77,Roissy-en-Brie,77680,primaire,24.20663537979126,19.168371934385803,11.692706871032714,"c(2.64117107386747, 48.7937268584129)",21
0771666T,Section d'enseignement général et professionnel adapté L'Arche Guédon,77,Torcy,77200,secondaire,26.45514012098312,19.664722157433005,12.008130608797076,"c(2.63491726063819, 48.8507488092102)",32
0771667U,Collège Mon Plaisir,77,Crécy-la-Chapelle,77580,secondaire,12.645495796203614,17.304053076548954,10.554992525279522,"c(2.91518636778792, 48.8582140032249)",4
0771668V,Ecole secondaire privée Beth Myriam,77,Armentières-en-Brie,77440,secondaire,8.531507205963134,16.586099636739508,10.117520904541015,"c(3.02598707474566, 48.9868984250107)",3
0771669W,Ecole primaire Romain Rolland,77,Brou-sur-Chantereine,77177,primaire,26.29283069472294,19.504550002426164,11.897775432467462,"c(2.63117513905819, 48.8834825521025)",6
0771672Z,Ecole maternelle Pohren Hoisey,77,Chevry-Cossigny,77173,primaire,21.221959602832797,18.27328892240261,11.14670640528202,"c(2.6581722615297, 48.7273807639332)",2
0771675C,Ecole maternelle,77,Coubert,77170,primaire,19.816832462358285,17.68628490784546,10.788633813858032,"c(2.69486054369833, 48.6714974500895)",2
0771676D,Ecole maternelle Paul Langevin,77,Fontenay-Trésigny,77610,primaire,13.653735506534575,16.760986840139125,10.22420176267624,"c(2.87660802208029, 48.706543895314)",5
0771677E,Ecole maternelle Belle Vue,77,Lizy-sur-Ourcq,77440,primaire,7.913758904933929,16.57361947651413,10.109908051490782,"c(3.01859702170547, 49.0296681992062)",4
0771678F,Ecole maternelle les Chenevières,77,Lorrez-le-Bocage-Préaux,77710,primaire,8.563299921154975,15.269688687787635,9.338300406187772,"c(2.90152046533565, 48.2392634419615)",3
0771679G,Ecole maternelle Binet 2,77,Meaux,77100,primaire,9.89048896789551,17.521168763869962,10.687912950515749,"c(2.91753666864419, 48.9525484702706)",63
0771680H,Ecole maternelle Jeanne d'Albret,77,Meaux,77100,primaire,10.138468418121336,17.584260404386313,10.726398801803589,"c(2.90231931079472, 48.953984817765)",63
0771681J,Ecole maternelle les Chicotets,77,Mouroux,77120,primaire,9.525552515871825,16.21314431851392,9.890017890930176,"c(3.03762445116764, 48.8272759356921)",4
0771682K,Ecole primaire Louis Pergaud,77,Montry,77450,primaire,14.378944128379224,17.849227898003456,10.887979158665985,"c(2.83306837565437, 48.8842049509377)",5
0771683L,Ecole primaire l'Allée du Bois,77,Noisiel,77186,primaire,26.943638881184164,19.618502380407115,11.967456450676549,"c(2.61936823007799, 48.8498270988857)",21
0771684M,Ecole maternelle l'Allée des Bois,77,Noisiel,77186,primaire,27.116862206459047,19.631732990430677,11.975357193946838,"c(2.61587313569019, 48.8507116682783)",21
0771686P,Ecole maternelle les Cornouillers,77,Pomponne,77400,primaire,22.31103521108628,19.02288845163064,11.603962211608888,"c(2.69190741393128, 48.8859852330329)",2
0771687R,Ecole maternelle Jacques Brel,77,Quincy-Voisins,77860,primaire,12.804093837738034,17.580934791955205,10.724370193481445,"c(2.87477712442398, 48.8978126942222)",5
0771688S,Ecole maternelle Voisins,77,Quincy-Voisins,77860,primaire,13.209487828314302,17.6879516689262,10.789650440216064,"c(2.86084262303444, 48.8978962356428)",5
0771689T,Ecole maternelle,77,Rebais,77510,primaire,10.34453284740448,15.824818504595058,9.648139369487762,"c(3.23389298408632, 48.8492470441489)",3
0771691V,Ecole primaire les Hauts de Saint-Pierre,77,Saint-Pierre-lès-Nemours,77140,primaire,7.596274495124816,14.13463321012198,8.622125978469848,"c(2.67580077982156, 48.2741243010755)",6
0771692W,Ecole maternelle les Rivières,77,Savigny-le-Temple,77176,primaire,23.93857007980347,17.890621222240384,10.913278812170027,"c(2.57308934960267, 48.6005384692166)",33
0771693X,Ecole primaire les Rivières,77,Savigny-le-Temple,77176,primaire,23.94791429519653,17.90092388753435,10.919563460350036,"c(2.57303748259746, 48.601078002365)",33
0771694Y,Ecole primaire Clos de La Ferme,77,Torcy,77200,primaire,24.82698278427124,19.376026998552323,11.819376611709597,"c(2.65642773641284, 48.8526804251198)",32
0771695Z,Ecole primaire la Pierrerie,77,Roissy-en-Brie,77680,primaire,24.202634190320968,19.168920006384543,11.693041196465492,"c(2.64144116856551, 48.794040653431)",21
0771696A,Ecole primaire la Charmoye,77,Trilport,77470,primaire,9.111962461471556,17.07342970657845,10.41479229927063,"c(2.9530791385184, 48.9634349327093)",4
0771697B,Ecole primaire du Bois,77,Vaires-sur-Marne,77360,primaire,25.789878628253945,19.45606474458954,11.868199623823166,"c(2.64089017247099, 48.8776431836078)",12
0771698C,Ecole maternelle,77,Villiers-Saint-Georges,77560,primaire,9.524630961716175,15.117662117294884,9.2455638282001,"c(3.40692860643931, 48.6495122542871)",3
0771716X,Ecole maternelle l'Orée du Bois,77,Combs-la-Ville,77380,primaire,23.504533092975617,18.35627959669348,11.19733034133911,"c(2.57455149423478, 48.6547815717561)",24
0771718Z,Ecole maternelle,77,Saint-Augustin,77515,primaire,9.556916790008543,16.204731550669035,9.884886512756347,"c(3.03105278842661, 48.7870530184878)",2
0771719A,Ecole maternelle la Fontaine Sèche,77,Saint-Pierre-lès-Nemours,77140,primaire,7.608258217573166,14.194974022711392,8.658933997154236,"c(2.68317081098843, 48.26334720879)",6
0771720B,Lycée général privé Guy Gasnier-Sainte Bathilde,77,Chelles,77500,secondaire,28.04631134703756,19.67467735221934,12.002303265854716,"c(2.59643535250476, 48.8886602292825)",56
0771723E,Ecole maternelle,77,Guérard,77580,primaire,11.056407346725464,16.679879801356023,10.174727029800415,"c(2.95967148075737, 48.8223439368835)",2
0771724F,Ecole maternelle l'Arche Guédon,77,Torcy,77200,primaire,26.05513858795166,19.521414757505884,11.908063173294067,"c(2.63604359818548, 48.8522082633796)",32
0771759U,Collège de l'Europe,77,Chelles,77508,secondaire,27.929790413379664,19.64558936669637,11.983809536695482,"c(2.5979577505954, 48.8882471730029)",56
0771760V,Collège Madame de La Fayette,77,Coulommiers,77120,secondaire,9.138389247655867,15.962350526545809,9.739024021849035,"c(3.0883011758964, 48.8146682466195)",17
0771761W,Collège André Malraux,77,Montereau-Fault-Yonne,77871,secondaire,9.849318618774412,15.282221024568363,9.322154803276062,"c(2.95890152472412, 48.3942905948332)",26
0771762X,Collège Jacques Amyot,77,Melun,77011,secondaire,22.246795570850374,17.325377215995857,10.659329940080642,"c(2.66109381914118, 48.5448507711309)",49
0771763Y,Lycée général et technologique Charles Le Chauve,77,Roissy-en-Brie,77680,secondaire,24.0987812423706,19.179351801779905,11.699404670000074,"c(2.64851122184915, 48.7989425797986)",21
0771765A,Collège François Couperin,77,Fontainebleau,77305,secondaire,9.838398730754852,14.566757521138582,8.885721921920776,"c(2.6865978614934, 48.3981884399786)",24
0771766B,Collège Beau Soleil,77,Chelles,77508,secondaire,26.837034924030306,19.553608604243426,11.927701274156572,"c(2.62028351973755, 48.8872930460782)",56
0771767C,Section d'enseignement général et professionnel adapté Beau Soleil,77,Chelles,77508,secondaire,26.848561513945462,19.562107436483195,11.934395577646791,"c(2.62062997600973, 48.8869083418084)",56
0771768D,Collège les quatre Arpents,77,Lagny-sur-Marne,77400,secondaire,21.447424888610836,18.87811550358245,11.51565029621124,"c(2.70986657158133, 48.867437749923)",25
0771769E,Section d'enseignement général et professionnel adapté Anceau de Garlande,77,Roissy-en-Brie,77680,secondaire,26.31842829704285,19.97092063571023,12.255261365175247,"c(2.63691518774396, 48.7985067946814)",21
0771770F,Collège Jacques Prévert,77,Rebais,77510,secondaire,9.264042532071471,15.300870734987024,9.33353123664856,"c(3.23901257112213, 48.8489338519215)",3
0771772H,Ecole maternelle Alphonse Fercot,77,Saint-Fargeau-Ponthierry,77310,primaire,23.16467668056488,17.065632435897534,10.41003553211689,"c(2.52915193951164, 48.557456135403)",13
0771773J,Ecole maternelle Terrier Rouge,77,Provins,77160,primaire,9.75213222503662,15.566011369215856,9.495267200469971,"c(3.29123720205279, 48.5425383417062)",26
0771774K,Ecole maternelle,77,Perthes,77930,primaire,17.29113984107971,15.790664611891154,9.632305574417114,"c(2.55630513822221, 48.4752710482877)",3
0771776M,Ecole maternelle,77,Livry-sur-Seine,77000,primaire,18.303924202919006,16.292567659419923,9.93846617937088,"c(2.68611181006501, 48.5106130940726)",2
0771777N,Ecole maternelle,77,Gouaix,77114,primaire,9.602119932174682,15.655017187890174,9.54956030845642,"c(3.29369127322004, 48.4812216909656)",2
0771778P,Ecole maternelle le Parc,77,Chelles,77500,primaire,29.531515198946003,20.130486832860814,12.32334703207016,"c(2.58945774031089, 48.8759499126215)",56
0771782U,Ecole maternelle Grands Bois,77,Le-Châtelet-en-Brie,77820,primaire,14.37176326751709,15.700954210022708,9.577582178115843,"c(2.78504106464811, 48.5051235215472)",6
0771783V,Ecole maternelle le Breau,77,Le-Mée-sur-Seine,77350,primaire,21.32847628593445,16.874891775758044,10.293684041500091,"c(2.62680706947589, 48.5432737204542)",25
0771784W,Ecole maternelle Désirée Clary,77,Savigny-le-Temple,77176,primaire,23.85942714691162,17.83620572659843,10.880085291862487,"c(2.57429514630105, 48.5975230542182)",33
0771785X,Ecole maternelle Jacques Prévert,77,Cesson,77240,primaire,22.052636003494264,16.902946601936797,10.310797393321993,"c(2.59742426747716, 48.5490304838255)",15
0771786Y,Ecole maternelle les Deux Parcs,77,Champs-sur-Marne,77420,primaire,27.275271339416506,19.646066877004284,11.98410089492798,"c(2.61299857604763, 48.851332839845)",32
0771787Z,Ecole maternelle Jean Le Rond d'Alembert,77,Meaux,77100,primaire,10.068546133041382,17.56507253246575,10.714694356918333,"c(2.90851073653144, 48.9529088134382)",63
0771788A,Ecole primaire Paul Langevin,77,Fontenay-Trésigny,77610,primaire,13.653735506534575,16.760986840139125,10.22420176267624,"c(2.87638324947914, 48.7067730198924)",5
0771789B,Ecole primaire L'Arche Guédon,77,Torcy,77200,primaire,26.094651384353632,19.525314029524974,11.910441731214524,"c(2.63560383484474, 48.8523436236803)",32
0771791D,Ecole primaire les Touvents,77,Lagny-sur-Marne,77400,primaire,21.957273432612418,18.98691645284825,11.58651903644204,"c(2.7043117327375, 48.8671777425919)",25
0771792E,Ecole primaire Terrier Rouge,77,Provins,77160,primaire,9.747719645500185,15.564242133842926,9.494187951087952,"c(3.29118424164971, 48.5430035476395)",26
0771793F,Ecole primaire Jacques Prévert,77,Cesson,77240,primaire,22.05093873500824,16.89637714941882,10.306790046095848,"c(2.5968954889824, 48.5487255381995)",15
0771794G,Ecole maternelle,77,Vaucourtois,77580,primaire,10.866433906555176,17.012391430963348,10.377558784484863,"c(2.95239858753864, 48.8952958355318)",1
0771796J,Ecole maternelle,77,Rubelles,77950,primaire,20.6138708114624,16.810080920573505,10.254149651527404,"c(2.67726181430386, 48.5532302093474)",2
0771797K,Ecole primaire Jean Rostand,77,Pontault-Combault,77340,primaire,26.28941330194473,19.536325335703435,11.917158604860306,"c(2.59960213652096, 48.8010228002749)",27
0771798L,Ecole maternelle Jean Rostand,77,Pontault-Combault,77340,primaire,26.257285070419314,19.52985147776421,11.913209557533264,"c(2.59968466869476, 48.8007352760228)",27
0771801P,Ecole maternelle Normandie-Niémen,77,Villeparisis,77270,primaire,25.123299041986467,19.38418634815226,11.824354096055032,"c(2.61735534149884, 48.9487594818455)",21
0771821L,Ecole maternelle le Nesles,77,Champs-sur-Marne,77420,primaire,28.542117599057967,19.76682715227517,12.057764213085177,"c(2.58234246734029, 48.8480200163017)",32
0771822M,Ecole maternelle le Mont Chalats,77,Chelles,77500,primaire,27.489863586425777,19.61278129230588,11.96379623413086,"c(2.60780165290677, 48.8860090701116)",56
0771823N,Ecole maternelle,77,Jouarre,77640,primaire,9.591676148176196,15.84147534939109,9.650489803999664,"c(3.13349242079503, 48.9243351504728)",2
0771824P,Ecole maternelle Bois de la Grange,77,Noisiel,77186,primaire,26.630751056671144,19.596852470265876,11.954079957008362,"c(2.62010848803538, 48.8393179536159)",21
0771825R,Ecole maternelle Anne Frank,77,Ozoir-la-Ferrière,77330,primaire,21.771373882293695,18.561735890742007,11.32265866279602,"c(2.67632042631355, 48.7785277883709)",19
0771826S,Ecole maternelle Beauregard,77,Torcy,77200,primaire,25.900376795530327,19.57615966514848,11.956577459573747,"c(2.64366657758391, 48.8486851298247)",32
0771830W,Ecole maternelle la Tour d'Aleron,77,Combs-la-Ville,77380,primaire,23.429606781005862,18.408171167437843,11.22898427963257,"c(2.57118534470697, 48.6596510400471)",24
0771831X,Ecole maternelle,77,Vulaines-sur-Seine,77870,primaire,10.910292321965096,14.981901700588454,9.14208016242832,"c(2.76489135144202, 48.4320822858344)",2
0771832Y,Ecole maternelle,77,Pringy,77310,primaire,21.32541394233704,16.533531477041908,10.08545429944992,"c(2.55164575791565, 48.5241831362683)",2
0771833Z,Ecole maternelle les Aulnes,77,Chelles,77500,primaire,28.76560173034668,19.71673457878859,12.02720838546753,"c(2.57898712344984, 48.8851800795783)",56
0771835B,Ecole maternelle du Bois de  Vaires,77,Vaires-sur-Marne,77360,primaire,25.787565164566047,19.45562606515459,11.867932019233704,"c(2.64100750085661, 48.87783059261)",12
0771836C,Ecole maternelle,77,Longperrier,77230,primaire,12.81460844874382,18.00295449144348,10.98180188536644,"c(2.66078544662103, 49.049944408216)",4
0771837D,Ecole primaire les Deux Parcs,77,Champs-sur-Marne,77420,primaire,27.27722343444825,19.645992829702244,11.984055719375611,"c(2.61289325144285, 48.85156902447)",32
0771838E,Ecole primaire Desirée Clary,77,Savigny-le-Temple,77176,primaire,24.05869336128235,17.937741593276964,10.942022204399109,"c(2.56855376289384, 48.6020585189561)",33
0771840G,Ecole primaire Anne Frank,77,Ozoir-la-Ferrière,77330,primaire,21.762656211853024,18.56068962857029,11.32202043533325,"c(2.67656120565565, 48.778762282022)",19
0771841H,Collège le Luzard,77,Noisiel,77448,secondaire,27.18156665802002,19.64255728267178,11.98196002960205,"c(2.6128901693459, 48.8464805610175)",21
0771842J,Section d'enseignement général et professionnel adapté Luzard,77,Noisiel,77186,secondaire,27.176442151069644,19.642310165287736,11.981809284687042,"c(2.61305168407372, 48.8461995900938)",21
0771845M,Ecole primaire Beauregard,77,Torcy,77200,primaire,25.676580535918475,19.47523217399246,11.880841685961933,"c(2.64326257209098, 48.8483817488082)",32
0771848R,Ecole maternelle,77,Juilly,77230,primaire,13.444005155563357,18.269186562232623,11.1442040848732,"c(2.70467112156442, 49.0168140492658)",6
0771849S,Ecole maternelle le Luzard,77,Champs-sur-Marne,77420,primaire,27.3329456706997,19.656446444126917,11.990822477149775,"c(2.6105093511781, 48.8477957622496)",32
0771852V,Ecole primaire Bois de La Grange,77,Noisiel,77186,primaire,26.615816413974397,19.596168481155235,11.954052721071058,"c(2.62040793164182, 48.8391714115731)",21
0771853W,Ecole privée adventiste,77,Dammarie-les-Lys,77190,primaire,24.49301379919052,18.11120288952898,11.227883592247965,"c(2.64279287897642, 48.5208459587864)",23
0771854X,Ecole maternelle des Bordes,77,Saint-Fargeau-Ponthierry,77310,primaire,21.932692890167235,16.669577494161242,10.168442089557647,"c(2.53199276608143, 48.5312977896431)",13
0771855Y,Ecole maternelle Aubépine,77,Champagne-sur-Seine,77430,primaire,9.19475028038025,14.796210417430768,9.025688219070435,"c(2.79660434170576, 48.3917544315665)",11
0771857A,Ecole maternelle Célestin Freinet,77,Villeparisis,77270,primaire,26.239485841989517,19.477560943761983,11.881312317252158,"c(2.60835084516625, 48.9373682423758)",21
0771858B,Ecole maternelle Georges Brassens,77,Courtry,77181,primaire,27.563158233165737,19.588203681286664,11.948804597854611,"c(2.59802725650178, 48.9133377780861)",7
0771859C,Ecole maternelle les Pointes,77,Thorigny-sur-Marne,77400,primaire,21.04507183358073,18.901141963386607,11.530766382068396,"c(2.70754217977938, 48.8936918740946)",9
0771861E,Ecole maternelle Paul Langevin,77,Champs-sur-Marne,77420,primaire,28.682523202896117,19.7727655085746,12.061386656761169,"c(2.58043008667867, 48.8523184599941)",32
0771863G,Ecole maternelle le Château,77,Nangis,77370,primaire,10.980127319693564,15.99125251802592,9.76471400439739,"c(3.01239599234927, 48.5552326476977)",11
0771864H,Ecole maternelle les Muriers,77,Saint-Germain-Laval,77130,primaire,9.801325702667237,15.368425240582772,9.374739837646484,"c(2.9849495777723, 48.3991243560797)",2
0771865J,Ecole maternelle,77,Chailly-en-Bière,77930,primaire,16.16446629166603,15.659335457469943,9.560934487730265,"c(2.60518851934105, 48.4669026018613)",2
0771866K,Ecole primaire Paul Langevin,77,Champs-sur-Marne,77420,primaire,28.680549855232236,19.772948850459425,12.061498486995696,"c(2.58038505657781, 48.8521564214015)",32
0771867L,Ecole primaire le Nesles,77,Champs-sur-Marne,77420,primaire,28.5688356667012,19.77590516418325,12.064811794497071,"c(2.58235199187214, 48.8481918235575)",32
0771868M,Ecole primaire le Luzard,77,Champs-sur-Marne,77420,primaire,27.405007980465893,19.680313758513883,12.008961548507216,"c(2.61034441573679, 48.8479849857027)",32
0771869N,Ecole primaire le Mont Chalats,77,Chelles,77500,primaire,27.50793573856354,19.614693899426083,11.96496294736862,"c(2.60721728953085, 48.8857418586428)",56
0771870P,Ecole primaire les Aulnes,77,Chelles,77500,primaire,28.76680631637573,19.71729680147847,12.027551341056824,"c(2.57911994195591, 48.8849440278688)",56
0771871R,Ecole primaire Célestin Freinet,77,Villeparisis,77270,primaire,26.232021665573114,19.477026578092097,11.8809863615036,"c(2.60850645548037, 48.9371870990793)",21
0771872S,Ecole primaire les Bois,77,Nandy,77176,primaire,23.72426144003868,17.68553708132484,10.788177266716955,"c(2.57128169666369, 48.5887489439192)",8
0771873T,Ecole primaire,77,Chartronges,77320,primaire,9.051733403205873,15.1500270117458,9.241516122817997,"c(3.26951821702282, 48.7451991097283)",1
0771877X,Ecole maternelle Paul Bert 1,77,Meaux,77100,primaire,10.016395664215086,17.552357342631996,10.706938076019288,"c(2.91645562586572, 48.9497780517476)",63
0771878Y,Collège Jacques Monod,77,Villeparisis,77270,secondaire,26.7249024450779,19.684341797862785,11.985448671877386,"c(2.60758346395656, 48.9363144903458)",21
0771879Z,Section d'enseignement général et professionnel adapté Jacques Monod,77,Villeparisis,77270,secondaire,26.40168962879107,19.492045468485767,11.889927917527968,"c(2.60655122967859, 48.9358129124732)",21
0771880A,Lycée professionnel Charles Baudelaire,77,Meaux,77333,secondaire,10.053016737103462,17.586041659684373,10.735545448958874,"c(2.9129308809904, 48.9543535889875)",63
0771881B,Ecole maternelle les Bois,77,Nandy,77176,primaire,23.718763964176176,17.67333776351663,10.780735701322556,"c(2.5706150185021, 48.5881987201583)",8
0771891M,Ecole maternelle les Régalles,77,Savigny-le-Temple,77176,primaire,24.34013204574585,18.01875012052457,10.991437435150146,"c(2.55661920193554, 48.6038964906262)",33
0771892N,Ecole maternelle,77,Seine-Port,77240,primaire,23.05087340176105,17.08817653085689,10.447577869147064,"c(2.55195658209262, 48.556919020927)",2
0771895S,Ecole maternelle Curie,77,Champs-sur-Marne,77420,primaire,28.576126882648097,19.76452980834511,12.05675288538914,"c(2.58310886316954, 48.8522073121285)",32
0771897U,Ecole maternelle Vieux Colombier,77,Chelles,77500,primaire,26.7295161485672,19.53930231017449,11.91897441148758,"c(2.62133605382094, 48.8916400198778)",56
0771898V,Ecole primaire Vieux Colombier,77,Chelles,77500,primaire,26.706314650774,19.536777239629284,11.917434116005897,"c(2.6216750337377, 48.8919117813823)",56
0771899W,Ecole maternelle Jean Jaurès,77,Émerainville,77184,primaire,25.451974521875385,19.458192446325672,11.869497352242467,"c(2.62543091977847, 48.809833137042)",16
0771900X,Ecole primaire Jean Jaurès,77,Émerainville,77184,primaire,25.432427167892456,19.454581462001336,11.867294669151306,"c(2.62567008643057, 48.8095218052034)",16
0771901Y,Ecole maternelle Orme Bossu Hauts de Lagny,77,Lagny-sur-Marne,77400,primaire,21.474236106872556,18.87985805616784,11.516713261604307,"c(2.70987343170325, 48.8657164702187)",25
0771902Z,Ecole primaire Orme Bossu,77,Lagny-sur-Marne,77400,primaire,21.47088470458984,18.879640237094662,11.516580390930176,"c(2.70991674192315, 48.8660169478954)",25
0771903A,Ecole maternelle Jean Dumoulin Neuf,77,Marolles-sur-Seine,77130,primaire,9.791300163269042,15.638021056032432,9.539192934036254,"c(3.03615415084176, 48.386382326674)",2
0771904B,Ecole primaire Paul Bert,77,Meaux,77100,primaire,10.002006649971008,17.548817546339123,10.704778790473938,"c(2.91666414038076, 48.9500155974438)",63
0771905C,Ecole maternelle les Tilleuls,77,Noisiel,77186,primaire,27.022691665291788,19.67811843525152,12.016172247976066,"c(2.61930181346305, 48.8453014154329)",21
0771906D,Ecole primaire les Tilleuls,77,Noisiel,77186,primaire,26.86665232591331,19.617760708671103,11.967174039315433,"c(2.61902323696125, 48.8453841673067)",21
0771907E,Ecole primaire les Regalles,77,Savigny-le-Temple,77176,primaire,24.35313685417175,18.018965895608744,10.991569066047669,"c(2.55598488812848, 48.6036836365369)",33
0771908F,Ecole maternelle les Gradins,77,Torcy,77200,primaire,26.054983265846968,19.51838013164338,11.906941947825256,"c(2.6375857875541, 48.8491426141571)",32
0771909G,Ecole primaire les Gradins,77,Torcy,77200,primaire,26.221735270619394,19.593662561272843,11.959114234000443,"c(2.63746070792637, 48.8492969210704)",32
0771910H,Ecole primaire les Pointes,77,Thorigny-sur-Marne,77400,primaire,21.04507183358073,18.901141963386607,11.530766382068396,"c(2.70773957828395, 48.8935133959299)",9
0771911J,Collège les Tilleuls,77,Claye-Souilly,77410,secondaire,21.028825383186348,19.02442115171929,11.604897332191468,"c(2.68202324160071, 48.9405278129661)",14
0771912K,Collège Jean des Barres,77,Oissery,77178,secondaire,7.501924657821655,17.277058714099198,10.539005851745609,"c(2.81124916801039, 49.0719374104684)",3
0771913L,Section d'enseignement général et professionnel adapté Jean des Barres,77,Oissery,77178,secondaire,7.504962496757507,17.278296496629775,10.539760894775393,"c(2.81099556337239, 49.0716780588528)",3
